OpenTime,Open,High,Low,Close,Volume,CloseTime
2021-10-25 06:00:00,61954.75000000,62250.00000000,61837.95000000,62084.26000000,1475.59199000,2021-10-25 06:59:59.999000
2021-10-25 07:00:00,62084.68000000,62212.63000000,61828.95000000,62063.39000000,1123.26675000,2021-10-25 07:59:59.999000
2021-10-25 08:00:00,62063.39000000,62133.50000000,61764.45000000,61836.78000000,1148.38840000,2021-10-25 08:59:59.999000
2021-10-25 09:00:00,61836.79000000,62080.00000000,61800.00000000,62020.31000000,1057.96239000,2021-10-25 09:59:59.999000
2021-10-25 10:00:00,62020.31000000,62900.00000000,61950.66000000,62660.65000000,2605.66816000,2021-10-25 10:59:59.999000
2021-10-25 11:00:00,62660.65000000,62981.36000000,62660.65000000,62726.03000000,2419.32386000,2021-10-25 11:59:59.999000
2021-10-25 12:00:00,62726.04000000,62875.70000000,62653.00000000,62731.79000000,1133.29306000,2021-10-25 12:59:59.999000
2021-10-25 13:00:00,62731.79000000,62846.94000000,62450.91000000,62777.44000000,1480.69844000,2021-10-25 13:59:59.999000
2021-10-25 14:00:00,62777.44000000,63200.00000000,62688.64000000,62759.19000000,1851.49060000,2021-10-25 14:59:59.999000
2021-10-25 15:00:00,62759.19000000,63016.63000000,62667.71000000,62726.30000000,1156.94302000,2021-10-25 15:59:59.999000
2021-10-25 16:00:00,62726.30000000,63388.99000000,62578.64000000,63233.40000000,2394.76113000,2021-10-25 16:59:59.999000
2021-10-25 17:00:00,63233.40000000,63350.00000000,62980.00000000,63337.76000000,1590.29175000,2021-10-25 17:59:59.999000
2021-10-25 18:00:00,63337.75000000,63638.00000000,63157.09000000,63606.87000000,2508.68818000,2021-10-25 18:59:59.999000
2021-10-25 19:00:00,63606.86000000,63710.63000000,63393.09000000,63615.16000000,1747.80205000,2021-10-25 19:59:59.999000
2021-10-25 20:00:00,63615.15000000,63670.00000000,62752.00000000,63090.44000000,2282.53925000,2021-10-25 20:59:59.999000
2021-10-25 21:00:00,63090.44000000,63177.96000000,62826.57000000,63126.75000000,1189.93762000,2021-10-25 21:59:59.999000
2021-10-25 22:00:00,63126.76000000,63138.82000000,62635.72000000,62688.00000000,1063.98037000,2021-10-25 22:59:59.999000
2021-10-25 23:00:00,62688.00000000,62831.58000000,62530.00000000,62562.94000000,1130.36250000,2021-10-25 23:59:59.999000
2021-10-26 00:00:00,62562.94000000,63329.48000000,62534.35000000,62827.02000000,1197.86363000,2021-10-26 00:59:59.999000
2021-10-26 01:00:00,62827.02000000,63100.00000000,62671.42000000,63014.01000000,702.22708000,2021-10-26 01:59:59.999000
2021-10-26 02:00:00,63014.01000000,63172.66000000,62937.86000000,63078.78000000,613.16486000,2021-10-26 02:59:59.999000
2021-10-26 03:00:00,63078.78000000,63293.48000000,62845.78000000,63100.00000000,1197.79587000,2021-10-26 03:59:59.999000
2021-10-26 04:00:00,63099.99000000,63100.00000000,62692.01000000,62707.01000000,968.73491000,2021-10-26 04:59:59.999000
2021-10-26 05:00:00,62707.00000000,62911.00000000,62656.70000000,62730.43000000,1049.38664000,2021-10-26 05:59:59.999000
2021-10-26 06:00:00,62730.42000000,62865.87000000,62619.42000000,62758.02000000,978.53447000,2021-10-26 06:59:59.999000
2021-10-26 07:00:00,62758.01000000,62815.98000000,62277.10000000,62459.33000000,1415.15007000,2021-10-26 07:59:59.999000
2021-10-26 08:00:00,62459.33000000,62645.97000000,62329.39000000,62401.38000000,901.27001000,2021-10-26 08:59:59.999000
2021-10-26 09:00:00,62401.37000000,62594.84000000,62212.00000000,62369.78000000,1358.91170000,2021-10-26 09:59:59.999000
2021-10-26 10:00:00,62369.77000000,62523.17000000,62184.01000000,62432.54000000,1080.64070000,2021-10-26 10:59:59.999000
2021-10-26 11:00:00,62432.54000000,63110.00000000,62423.71000000,62820.30000000,1790.70968000,2021-10-26 11:59:59.999000
2021-10-26 12:00:00,62820.31000000,62856.30000000,62602.00000000,62666.02000000,903.92914000,2021-10-26 12:59:59.999000
2021-10-26 13:00:00,62666.01000000,63014.60000000,62559.22000000,62986.93000000,1081.73762000,2021-10-26 13:59:59.999000
2021-10-26 14:00:00,62986.92000000,63072.62000000,62685.01000000,62739.98000000,1295.78450000,2021-10-26 14:59:59.999000
2021-10-26 15:00:00,62739.99000000,62882.99000000,62286.01000000,62484.00000000,1614.48998000,2021-10-26 15:59:59.999000
2021-10-26 16:00:00,62484.01000000,62574.12000000,62090.79000000,62207.82000000,1407.98676000,2021-10-26 16:59:59.999000
2021-10-26 17:00:00,62206.06000000,62226.22000000,61801.00000000,61926.35000000,2579.02765000,2021-10-26 17:59:59.999000
2021-10-26 18:00:00,61926.36000000,62773.55000000,61800.00000000,62514.59000000,2941.57489000,2021-10-26 18:59:59.999000
2021-10-26 19:00:00,62514.59000000,62743.86000000,61826.08000000,62072.38000000,2138.67628000,2021-10-26 19:59:59.999000
2021-10-26 20:00:00,62073.56000000,62507.70000000,62000.40000000,62459.91000000,999.22486000,2021-10-26 20:59:59.999000
2021-10-26 21:00:00,62459.91000000,62600.00000000,62260.00000000,62326.59000000,1475.57001000,2021-10-26 21:59:59.999000
2021-10-26 22:00:00,62326.59000000,62367.76000000,61931.69000000,62000.00000000,1027.41316000,2021-10-26 22:59:59.999000
2021-10-26 23:00:00,62000.01000000,62300.27000000,61851.87000000,62094.90000000,1572.88224000,2021-10-26 23:59:59.999000
2021-10-27 00:00:00,62094.89000000,62105.63000000,60501.00000000,60810.59000000,2762.87189000,2021-10-27 00:59:59.999000
2021-10-27 01:00:00,60810.60000000,60892.75000000,59817.55000000,60292.24000000,5971.16010000,2021-10-27 01:59:59.999000
2021-10-27 02:00:00,60292.25000000,60607.33000000,60160.63000000,60328.81000000,1704.03770000,2021-10-27 02:59:59.999000
2021-10-27 03:00:00,60328.81000000,60784.50000000,60138.40000000,60685.25000000,1810.13348000,2021-10-27 03:59:59.999000
2021-10-27 04:00:00,60685.25000000,60840.00000000,60463.70000000,60521.85000000,1370.58796000,2021-10-27 04:59:59.999000
2021-10-27 05:00:00,60521.84000000,60642.56000000,60309.18000000,60419.68000000,2271.48664000,2021-10-27 05:59:59.999000
2021-10-27 06:00:00,60419.68000000,60838.79000000,60210.00000000,60714.34000000,1228.82484000,2021-10-27 06:59:59.999000
2021-10-27 07:00:00,60714.33000000,61496.00000000,60522.95000000,61192.38000000,3722.44662000,2021-10-27 07:59:59.999000
2021-10-27 08:00:00,61192.38000000,61399.00000000,60807.69000000,60921.77000000,1694.29235000,2021-10-27 08:59:59.999000
2021-10-27 09:00:00,60921.78000000,60998.57000000,60631.32000000,60700.00000000,2224.04492000,2021-10-27 09:59:59.999000
2021-10-27 10:00:00,60700.00000000,60965.55000000,59908.61000000,59949.93000000,3130.05172000,2021-10-27 10:59:59.999000
2021-10-27 11:00:00,59949.99000000,59953.94000000,58000.00000000,59221.96000000,11771.60821000,2021-10-27 11:59:59.999000
2021-10-27 12:00:00,59221.96000000,59222.26000000,58601.90000000,58920.97000000,3408.83767000,2021-10-27 12:59:59.999000
2021-10-27 13:00:00,58922.30000000,59158.89000000,58344.70000000,58943.13000000,3218.78095000,2021-10-27 13:59:59.999000
2021-10-27 14:00:00,58943.13000000,59186.13000000,58526.00000000,58564.00000000,1958.99349000,2021-10-27 14:59:59.999000
2021-10-27 15:00:00,58564.00000000,59091.84000000,58270.00000000,59029.03000000,2793.14905000,2021-10-27 15:59:59.999000
2021-10-27 16:00:00,59031.50000000,59324.90000000,58899.70000000,59012.57000000,2007.47528000,2021-10-27 16:59:59.999000
2021-10-27 17:00:00,59012.57000000,59449.00000000,58709.08000000,59162.25000000,2394.30575000,2021-10-27 17:59:59.999000
2021-10-27 18:00:00,59162.25000000,59360.20000000,58758.00000000,58819.14000000,2149.76966000,2021-10-27 18:59:59.999000
2021-10-27 19:00:00,58819.15000000,59066.05000000,58547.38000000,58867.81000000,2366.25953000,2021-10-27 19:59:59.999000
2021-10-27 20:00:00,58864.91000000,59170.00000000,58784.44000000,58886.17000000,1540.82290000,2021-10-27 20:59:59.999000
2021-10-27 21:00:00,58886.18000000,59039.00000000,58693.83000000,58729.91000000,1324.08650000,2021-10-27 21:59:59.999000
2021-10-27 22:00:00,58729.91000000,59148.99000000,58101.00000000,59062.32000000,3554.47265000,2021-10-27 22:59:59.999000
2021-10-27 23:00:00,59062.31000000,59587.35000000,58560.00000000,58871.57000000,2633.24096000,2021-10-27 23:59:59.999000
2021-10-28 00:00:00,58871.57000000,59085.70000000,58705.35000000,58745.48000000,1151.00428000,2021-10-28 00:59:59.999000
2021-10-28 01:00:00,58745.49000000,58862.94000000,58480.80000000,58749.13000000,1139.42937000,2021-10-28 01:59:59.999000
2021-10-28 02:00:00,58749.14000000,58906.88000000,58390.91000000,58413.44000000,1260.38538000,2021-10-28 02:59:59.999000
2021-10-28 03:00:00,58413.44000000,58877.48000000,58220.77000000,58250.01000000,1793.62424000,2021-10-28 03:59:59.999000
2021-10-28 04:00:00,58250.01000000,58975.78000000,58075.62000000,58922.56000000,1923.06298000,2021-10-28 04:59:59.999000
2021-10-28 05:00:00,58922.57000000,58927.05000000,58636.26000000,58924.63000000,1085.84637000,2021-10-28 05:59:59.999000
2021-10-28 06:00:00,58924.62000000,59162.02000000,58559.03000000,58839.80000000,1424.56388000,2021-10-28 06:59:59.999000
2021-10-28 07:00:00,58839.80000000,59220.31000000,58685.00000000,58791.13000000,1573.04686000,2021-10-28 07:59:59.999000
2021-10-28 08:00:00,58791.14000000,59142.85000000,58711.20000000,59057.89000000,1861.48072000,2021-10-28 08:59:59.999000
2021-10-28 09:00:00,59057.89000000,59248.60000000,58700.00000000,59037.57000000,3081.92657000,2021-10-28 09:59:59.999000
2021-10-28 10:00:00,59037.57000000,59200.00000000,58850.00000000,58993.71000000,1806.49409000,2021-10-28 10:59:59.999000
2021-10-28 11:00:00,58993.71000000,60700.00000000,58988.04000000,60560.38000000,4769.20386000,2021-10-28 11:59:59.999000
2021-10-28 12:00:00,60560.37000000,61257.82000000,60387.66000000,61049.57000000,3367.05205000,2021-10-28 12:59:59.999000
2021-10-28 13:00:00,61049.58000000,61210.00000000,60826.63000000,61025.82000000,1983.99417000,2021-10-28 13:59:59.999000
2021-10-28 14:00:00,61025.83000000,61098.99000000,60750.91000000,60960.61000000,1661.78319000,2021-10-28 14:59:59.999000
2021-10-28 15:00:00,60960.62000000,61280.28000000,60857.00000000,61095.28000000,1900.27734000,2021-10-28 15:59:59.999000
2021-10-28 16:00:00,61095.29000000,61800.00000000,60929.00000000,61590.82000000,2712.95888000,2021-10-28 16:59:59.999000
2021-10-28 17:00:00,61590.81000000,61657.26000000,61225.05000000,61542.14000000,2142.61786000,2021-10-28 17:59:59.999000
2021-10-28 18:00:00,61542.13000000,61561.56000000,61051.01000000,61138.62000000,1551.18355000,2021-10-28 18:59:59.999000
2021-10-28 19:00:00,61138.61000000,61323.92000000,61106.53000000,61169.03000000,1268.57569000,2021-10-28 19:59:59.999000
2021-10-28 20:00:00,61169.04000000,61296.52000000,60813.95000000,61133.87000000,2274.32866000,2021-10-28 20:59:59.999000
2021-10-28 21:00:00,61133.87000000,61243.22000000,57820.00000000,60126.36000000,7831.14015000,2021-10-28 21:59:59.999000
2021-10-28 22:00:00,60126.36000000,61478.42000000,59534.80000000,61289.13000000,4484.31858000,2021-10-28 22:59:59.999000
2021-10-28 23:00:00,61288.87000000,62499.00000000,60903.91000000,61381.93000000,4628.46148000,2021-10-28 23:59:59.999000
2021-10-29 00:00:00,61381.93000000,61399.99000000,60405.43000000,60716.57000000,2027.26268000,2021-10-29 00:59:59.999000
2021-10-29 01:00:00,60716.58000000,60923.79000000,60421.00000000,60506.85000000,1248.80210000,2021-10-29 01:59:59.999000
2021-10-29 02:00:00,60506.86000000,60812.06000000,60333.00000000,60575.89000000,2654.34706000,2021-10-29 02:59:59.999000
2021-10-29 03:00:00,60575.90000000,61480.00000000,60174.81000000,61388.00000000,2480.51447000,2021-10-29 03:59:59.999000
2021-10-29 04:00:00,61388.00000000,62100.00000000,61257.52000000,61395.38000000,2565.35305000,2021-10-29 04:59:59.999000
2021-10-29 05:00:00,61394.73000000,61749.00000000,61305.04000000,61587.98000000,1447.07246000,2021-10-29 05:59:59.999000
2021-10-29 06:00:00,61587.99000000,61831.82000000,61523.82000000,61642.99000000,1201.35383000,2021-10-29 06:59:59.999000
2021-10-29 07:00:00,61642.98000000,61698.51000000,61400.26000000,61516.73000000,892.40807000,2021-10-29 07:59:59.999000
2021-10-29 08:00:00,61516.72000000,61590.00000000,60692.98000000,60989.09000000,1995.36669000,2021-10-29 08:59:59.999000
2021-10-29 09:00:00,60989.09000000,61426.54000000,60877.18000000,61365.31000000,1558.88303000,2021-10-29 09:59:59.999000
2021-10-29 10:00:00,61365.31000000,61365.31000000,60350.44000000,60569.05000000,2351.53254000,2021-10-29 10:59:59.999000
2021-10-29 11:00:00,60569.81000000,60989.48000000,60420.01000000,60950.03000000,2311.27680000,2021-10-29 11:59:59.999000
2021-10-29 12:00:00,60950.03000000,61358.28000000,60785.88000000,60858.00000000,1574.84894000,2021-10-29 12:59:59.999000
2021-10-29 13:00:00,60858.01000000,61052.63000000,60499.00000000,61028.66000000,1314.16180000,2021-10-29 13:59:59.999000
2021-10-29 14:00:00,61028.66000000,61148.03000000,60534.04000000,60940.91000000,2085.46349000,2021-10-29 14:59:59.999000
2021-10-29 15:00:00,60940.90000000,61529.60000000,60703.51000000,60974.39000000,2533.29686000,2021-10-29 15:59:59.999000
2021-10-29 16:00:00,60974.40000000,61350.00000000,60699.62000000,61287.27000000,2036.90031000,2021-10-29 16:59:59.999000
2021-10-29 17:00:00,61287.27000000,61342.19000000,61000.00000000,61236.64000000,1714.67120000,2021-10-29 17:59:59.999000
2021-10-29 18:00:00,61236.63000000,62553.96000000,61188.20000000,62299.99000000,4448.05589000,2021-10-29 18:59:59.999000
2021-10-29 19:00:00,62299.99000000,62980.00000000,62299.99000000,62605.31000000,3751.18267000,2021-10-29 19:59:59.999000
2021-10-29 20:00:00,62601.93000000,62666.68000000,62267.34000000,62401.90000000,1401.83724000,2021-10-29 20:59:59.999000
2021-10-29 21:00:00,62401.89000000,62483.32000000,61952.64000000,62080.68000000,1430.70885000,2021-10-29 21:59:59.999000
2021-10-29 22:00:00,62089.80000000,62646.30000000,61905.55000000,62545.11000000,1480.68975000,2021-10-29 22:59:59.999000
2021-10-29 23:00:00,62545.11000000,62718.87000000,62274.68000000,62367.52000000,1177.50011000,2021-10-29 23:59:59.999000
2021-10-30 00:00:00,62367.51000000,62499.99000000,62168.75000000,62347.56000000,682.01820000,2021-10-30 00:59:59.999000
2021-10-30 01:00:00,62347.56000000,62465.30000000,62175.00000000,62309.50000000,734.78252000,2021-10-30 01:59:59.999000
2021-10-30 02:00:00,62309.50000000,62397.98000000,62037.80000000,62253.71000000,804.02537000,2021-10-30 02:59:59.999000
2021-10-30 03:00:00,62253.70000000,62359.25000000,61719.78000000,61915.36000000,1517.41821000,2021-10-30 03:59:59.999000
2021-10-30 04:00:00,61915.37000000,62139.11000000,61812.14000000,62007.80000000,1035.32770000,2021-10-30 04:59:59.999000
2021-10-30 05:00:00,62007.79000000,62045.95000000,61772.87000000,61872.96000000,1041.03956000,2021-10-30 05:59:59.999000
2021-10-30 06:00:00,61872.95000000,61950.58000000,61604.98000000,61679.95000000,1271.63076000,2021-10-30 06:59:59.999000
2021-10-30 07:00:00,61679.95000000,61914.14000000,61447.70000000,61482.01000000,807.44845000,2021-10-30 07:59:59.999000
2021-10-30 08:00:00,61482.01000000,61682.82000000,61272.15000000,61550.83000000,1092.19264000,2021-10-30 08:59:59.999000
2021-10-30 09:00:00,61550.82000000,61890.00000000,61411.00000000,61779.81000000,1094.62998000,2021-10-30 09:59:59.999000
2021-10-30 10:00:00,61779.82000000,61785.12000000,61505.31000000,61597.19000000,810.35916000,2021-10-30 10:59:59.999000
2021-10-30 11:00:00,61597.19000000,61700.00000000,61054.48000000,61332.90000000,1510.98711000,2021-10-30 11:59:59.999000
2021-10-30 12:00:00,61332.90000000,61600.00000000,61220.00000000,61417.67000000,827.81103000,2021-10-30 12:59:59.999000
2021-10-30 13:00:00,61417.67000000,61890.00000000,61244.15000000,61812.97000000,993.68629000,2021-10-30 13:59:59.999000
2021-10-30 14:00:00,61814.97000000,61989.99000000,61520.00000000,61595.01000000,1127.33263000,2021-10-30 14:59:59.999000
2021-10-30 15:00:00,61595.01000000,61700.00000000,61376.47000000,61633.96000000,1389.67060000,2021-10-30 15:59:59.999000
2021-10-30 16:00:00,61633.95000000,62253.00000000,61305.00000000,61566.58000000,2658.58746000,2021-10-30 16:59:59.999000
2021-10-30 17:00:00,61566.57000000,61688.27000000,60673.00000000,61178.18000000,3052.51084000,2021-10-30 17:59:59.999000
2021-10-30 18:00:00,61178.19000000,61447.14000000,61151.58000000,61377.19000000,1426.23420000,2021-10-30 18:59:59.999000
2021-10-30 19:00:00,61377.20000000,61529.55000000,61074.51000000,61256.42000000,1401.98410000,2021-10-30 19:59:59.999000
2021-10-30 20:00:00,61256.43000000,61568.14000000,61111.00000000,61410.62000000,1053.94940000,2021-10-30 20:59:59.999000
2021-10-30 21:00:00,61410.63000000,61580.70000000,61370.18000000,61560.91000000,969.20439000,2021-10-30 21:59:59.999000
2021-10-30 22:00:00,61560.91000000,61793.00000000,61459.00000000,61730.85000000,901.32828000,2021-10-30 22:59:59.999000
2021-10-30 23:00:00,61730.84000000,61960.00000000,61545.05000000,61642.11000000,1022.57940000,2021-10-30 23:59:59.999000
2021-10-31 00:00:00,61642.10000000,61699.80000000,61426.04000000,61429.03000000,912.48687000,2021-10-31 00:59:59.999000
2021-10-31 01:00:00,61429.02000000,61624.00000000,61175.01000000,61540.33000000,1810.10864000,2021-10-31 01:59:59.999000
2021-10-31 02:00:00,61540.32000000,61900.00000000,61479.76000000,61859.19000000,1749.61796000,2021-10-31 02:59:59.999000
2021-10-31 03:00:00,61859.19000000,62400.15000000,61859.18000000,62375.29000000,2649.54855000,2021-10-31 03:59:59.999000
2021-10-31 04:00:00,62375.28000000,62405.30000000,62114.18000000,62169.00000000,1695.15085000,2021-10-31 04:59:59.999000
2021-10-31 05:00:00,62169.00000000,62290.00000000,61620.00000000,61741.01000000,1686.69741000,2021-10-31 05:59:59.999000
2021-10-31 06:00:00,61741.00000000,61883.01000000,61581.96000000,61697.84000000,1204.90001000,2021-10-31 06:59:59.999000
2021-10-31 07:00:00,61697.85000000,61746.28000000,61400.24000000,61404.85000000,1437.43341000,2021-10-31 07:59:59.999000
2021-10-31 08:00:00,61404.84000000,61464.02000000,61150.15000000,61273.38000000,1542.59450000,2021-10-31 08:59:59.999000
2021-10-31 09:00:00,61273.38000000,61365.93000000,61065.76000000,61298.26000000,1385.71769000,2021-10-31 09:59:59.999000
2021-10-31 10:00:00,61296.21000000,61410.52000000,61172.97000000,61362.61000000,1192.55103000,2021-10-31 10:59:59.999000
2021-10-31 11:00:00,61362.60000000,61369.36000000,60525.00000000,60792.62000000,2493.83365000,2021-10-31 11:59:59.999000
2021-10-31 12:00:00,60792.61000000,60838.83000000,60552.43000000,60666.39000000,1510.57233000,2021-10-31 12:59:59.999000
2021-10-31 13:00:00,60666.39000000,61087.04000000,60350.00000000,60784.09000000,2347.81385000,2021-10-31 13:59:59.999000
2021-10-31 14:00:00,60784.10000000,60902.74000000,60279.63000000,60467.81000000,1917.94023000,2021-10-31 14:59:59.999000
2021-10-31 15:00:00,60467.81000000,60800.22000000,60123.00000000,60283.88000000,2481.31958000,2021-10-31 15:59:59.999000
2021-10-31 16:00:00,60283.87000000,60611.42000000,59945.36000000,60363.20000000,2693.21759000,2021-10-31 16:59:59.999000
2021-10-31 17:00:00,60363.20000000,60750.00000000,60150.00000000,60435.23000000,2720.64439000,2021-10-31 17:59:59.999000
2021-10-31 18:00:00,60435.23000000,60709.58000000,60313.57000000,60460.23000000,1459.56323000,2021-10-31 18:59:59.999000
2021-10-31 19:00:00,60460.23000000,60700.00000000,60200.00000000,60670.07000000,1378.87896000,2021-10-31 19:59:59.999000
2021-10-31 20:00:00,60670.07000000,60906.79000000,60490.01000000,60614.43000000,1307.17380000,2021-10-31 20:59:59.999000
2021-10-31 21:00:00,60614.43000000,60811.83000000,60384.11000000,60705.62000000,1250.49540000,2021-10-31 21:59:59.999000
2021-10-31 22:00:00,60705.62000000,60844.22000000,60598.57000000,60689.95000000,824.62936000,2021-10-31 22:59:59.999000
2021-10-31 23:00:00,60689.95000000,61076.57000000,60521.33000000,60922.36000000,1033.98106000,2021-10-31 23:59:59.999000
2021-11-01 00:00:00,60922.36000000,61500.00000000,60865.41000000,61444.33000000,1187.14634000,2021-11-01 00:59:59.999000
2021-11-01 01:00:00,61444.34000000,61579.81000000,61260.71000000,61365.72000000,918.54102000,2021-11-01 01:59:59.999000
2021-11-01 02:00:00,61365.72000000,61620.06000000,61170.19000000,61299.80000000,947.29370000,2021-11-01 02:59:59.999000
2021-11-01 03:00:00,61299.81000000,61660.27000000,61115.33000000,61560.49000000,1423.33658000,2021-11-01 03:59:59.999000
2021-11-01 04:00:00,61560.49000000,61735.30000000,61193.10000000,61293.26000000,1204.13616000,2021-11-01 04:59:59.999000
2021-11-01 05:00:00,61293.27000000,61407.64000000,60000.00000000,60547.00000000,3964.11113000,2021-11-01 05:59:59.999000
2021-11-01 06:00:00,60547.01000000,60623.00000000,59700.00000000,59922.98000000,2194.08802000,2021-11-01 06:59:59.999000
2021-11-01 07:00:00,59915.12000000,60736.98000000,59405.00000000,60501.62000000,2705.58541000,2021-11-01 07:59:59.999000
2021-11-01 08:00:00,60501.62000000,60857.94000000,60442.00000000,60618.00000000,1092.61492000,2021-11-01 08:59:59.999000
2021-11-01 09:00:00,60618.00000000,60933.95000000,60284.00000000,60741.76000000,1343.15460000,2021-11-01 09:59:59.999000
2021-11-01 10:00:00,60741.76000000,62298.00000000,60732.07000000,62178.31000000,5061.06921000,2021-11-01 10:59:59.999000
2021-11-01 11:00:00,62176.29000000,62437.74000000,61630.18000000,61902.42000000,2376.09917000,2021-11-01 11:59:59.999000
2021-11-01 12:00:00,61902.42000000,62205.66000000,61817.12000000,61950.45000000,1865.52360000,2021-11-01 12:59:59.999000
2021-11-01 13:00:00,61950.45000000,62273.27000000,61885.89000000,62249.92000000,1587.99662000,2021-11-01 13:59:59.999000
2021-11-01 14:00:00,62249.92000000,62436.87000000,61770.00000000,61807.99000000,2059.48952000,2021-11-01 14:59:59.999000
2021-11-01 15:00:00,61808.00000000,62190.00000000,61600.00000000,61842.67000000,2392.39038000,2021-11-01 15:59:59.999000
2021-11-01 16:00:00,61842.66000000,62047.85000000,61700.00000000,61945.09000000,1625.65186000,2021-11-01 16:59:59.999000
2021-11-01 17:00:00,61945.09000000,61997.12000000,61300.01000000,61454.25000000,1770.74721000,2021-11-01 17:59:59.999000
2021-11-01 18:00:00,61454.24000000,61611.28000000,61398.14000000,61550.89000000,1044.50889000,2021-11-01 18:59:59.999000
2021-11-01 19:00:00,61550.88000000,61571.46000000,61021.00000000,61034.83000000,1530.54380000,2021-11-01 19:59:59.999000
2021-11-01 20:00:00,61034.82000000,61083.62000000,60720.00000000,60765.26000000,1583.61484000,2021-11-01 20:59:59.999000
2021-11-01 21:00:00,60765.26000000,60820.00000000,60511.01000000,60555.01000000,1202.06652000,2021-11-01 21:59:59.999000
2021-11-01 22:00:00,60555.01000000,61462.80000000,60322.67000000,61435.98000000,1867.86874000,2021-11-01 22:59:59.999000
2021-11-01 23:00:00,61435.97000000,61454.76000000,60567.02000000,60686.13000000,1735.23352000,2021-11-01 23:59:59.999000
2021-11-02 00:00:00,60687.89000000,60899.29000000,60411.00000000,60732.47000000,1048.51530000,2021-11-02 00:59:59.999000
2021-11-02 01:00:00,60729.92000000,61181.39000000,60700.01000000,61085.90000000,1008.48167000,2021-11-02 01:59:59.999000
2021-11-02 02:00:00,61085.91000000,61192.54000000,60883.03000000,60911.11000000,1000.83905000,2021-11-02 02:59:59.999000
2021-11-02 03:00:00,60911.12000000,61399.00000000,60624.68000000,60943.92000000,2126.42857000,2021-11-02 03:59:59.999000
2021-11-02 04:00:00,60943.91000000,61566.00000000,60742.83000000,61320.00000000,1700.70912000,2021-11-02 04:59:59.999000
2021-11-02 05:00:00,61320.00000000,61425.47000000,60835.50000000,60909.42000000,1218.85949000,2021-11-02 05:59:59.999000
2021-11-02 06:00:00,60909.42000000,61139.00000000,60770.82000000,61074.50000000,753.33710000,2021-11-02 06:59:59.999000
2021-11-02 07:00:00,61074.50000000,61533.00000000,61053.21000000,61412.01000000,1172.02844000,2021-11-02 07:59:59.999000
2021-11-02 08:00:00,61412.01000000,61788.69000000,61276.18000000,61754.24000000,1427.98836000,2021-11-02 08:59:59.999000
2021-11-02 09:00:00,61754.25000000,61824.66000000,61544.88000000,61769.71000000,1140.93379000,2021-11-02 09:59:59.999000
2021-11-02 10:00:00,61768.29000000,61800.00000000,61485.00000000,61521.13000000,1143.07849000,2021-11-02 10:59:59.999000
2021-11-02 11:00:00,61521.13000000,61829.94000000,61356.45000000,61565.34000000,1330.02046000,2021-11-02 11:59:59.999000
2021-11-02 12:00:00,61565.34000000,63178.00000000,61494.10000000,63050.62000000,5426.17021000,2021-11-02 12:59:59.999000
2021-11-02 13:00:00,63050.63000000,63597.80000000,62990.01000000,63198.93000000,4313.74934000,2021-11-02 13:59:59.999000
2021-11-02 14:00:00,63198.94000000,63350.00000000,62901.22000000,62913.30000000,1606.22740000,2021-11-02 14:59:59.999000
2021-11-02 15:00:00,62913.30000000,63300.01000000,62881.46000000,62998.32000000,1860.75429000,2021-11-02 15:59:59.999000
2021-11-02 16:00:00,62998.31000000,63474.00000000,62998.31000000,63393.54000000,1479.94749000,2021-11-02 16:59:59.999000
2021-11-02 17:00:00,63393.55000000,63902.00000000,62998.00000000,63335.29000000,2737.85374000,2021-11-02 17:59:59.999000
2021-11-02 18:00:00,63335.29000000,64270.00000000,63312.68000000,64018.73000000,4042.11298000,2021-11-02 18:59:59.999000
2021-11-02 19:00:00,64018.74000000,64267.36000000,63600.00000000,63656.06000000,2737.21587000,2021-11-02 19:59:59.999000
2021-11-02 20:00:00,63656.07000000,63759.97000000,63402.00000000,63448.67000000,1516.11114000,2021-11-02 20:59:59.999000
2021-11-02 21:00:00,63448.66000000,63514.17000000,63195.61000000,63250.01000000,1532.33896000,2021-11-02 21:59:59.999000
2021-11-02 22:00:00,63250.01000000,63670.97000000,63223.88000000,63576.05000000,1207.13346000,2021-11-02 22:59:59.999000
2021-11-02 23:00:00,63576.05000000,63610.00000000,63040.02000000,63096.48000000,1381.64375000,2021-11-02 23:59:59.999000
2021-11-03 00:00:00,63096.47000000,63187.01000000,62901.00000000,62999.95000000,1258.06293000,2021-11-03 00:59:59.999000
2021-11-03 01:00:00,62999.95000000,63159.00000000,62901.02000000,62928.65000000,1229.63434000,2021-11-03 01:59:59.999000
2021-11-03 02:00:00,62928.65000000,63242.47000000,62584.50000000,63219.99000000,2025.94438000,2021-11-03 02:59:59.999000
2021-11-03 03:00:00,63220.57000000,63500.00000000,62857.02000000,63489.02000000,1623.09128000,2021-11-03 03:59:59.999000
2021-11-03 04:00:00,63489.02000000,63490.72000000,62987.63000000,63129.81000000,1456.97496000,2021-11-03 04:59:59.999000
2021-11-03 05:00:00,63129.80000000,63216.93000000,62722.40000000,63159.88000000,1275.47959000,2021-11-03 05:59:59.999000
2021-11-03 06:00:00,63159.88000000,63240.00000000,62928.88000000,63210.41000000,1082.23992000,2021-11-03 06:59:59.999000
2021-11-03 07:00:00,63210.40000000,63210.40000000,62728.00000000,62762.40000000,1361.82320000,2021-11-03 07:59:59.999000
